cell_type,Gene ID,ANK1,BIM/BCL2,CCDC124,CD105/ENG,CD110/MPL,CD117/KIT,CD34,CD36,CD38,CD41/ITGA2B,CD42/GP1BA,CD44,CD47,CD61/ITGB3,CD71/TFRC,CD9,CDK4,CDK6,CLU,CNRIP1,CTNNB1,CXCR4,DDB1,DHRS3,EIF4EBP1,ETS1,FHL1,FOG1/ZFPM1,FOXO3,GABPA,GATA1,GATA2,GFI1B,HIF1A,HPRT1,JAK2,KLF1,LOX,LSD1/KDM1A,MCL1,MEIS1,MYB,P27KIP1/CDKN1B,PIM1,RGS18,RUNX1,SDPR,SELP,SPI1,SRD5A3,TAL1,TGFB1,TMEM180/MFSD13A,TMOD1,TUBB2A,VWF,pc1,pc2
MEP,A1P1MEP-D8_a1p1,0,0,0,17.86964705,0,17.65229246,14.39072659,0,0,0,17.34679933,12.69135478,0,0,16.14671638,0,0,14.91999837,17.5627252,0,17.12826439,16.2131982,18.77024834,0,16.49622156,15.49003383,14.31449146,0,0,14.99849943,0,14.58329305,16.8294238,13.61363115,17.88217952,16.97330234,0,17.22005402,14.86347424,16.05447226,0,14.60507903,17.37418529,20.34132991,0,14.82109244,0,17.12187341,0,17.03251789,14.75123144,12.79803644,0,0,0,0,-1.93225027640489,-1.88598487865457
MEP,A1P1MEP-D9_a1p1,0,0,0,0,0,17.24324873,15.32212418,0,0,0,18.87626905,13.24306852,0,0,17.51376203,15.62783153,0,15.19966805,0,0,16.6149638,16.61593136,18.74497213,0,0,13.12526843,13.65863486,0,0,15.69423867,0,16.65173311,17.33498354,0,0,16.43301999,0,0,15.6367479,14.29310134,16.22625319,17.70653748,15.88829681,18.36093726,0,15.01038313,16.25228182,14.84640207,15.50561563,17.41519962,15.88258607,13.35122471,0,17.68940974,19.68696258,0,-2.69595190589195,-1.54109557600483
MEP,A1P1MEP-E1_a1p1,0,0,0,0,18.80967343,14.32009501,15.75426451,14.65374837,0,14.78949843,17.63763919,14.79135313,0,0,12.58035333,0,17.96528555,15.29367507,17.65310218,13.73025497,17.51522702,16.05493908,15.58994505,16.28130685,15.59000282,15.31206072,0,17.88987313,20.85552138,16.08513679,15.46040656,15.29486206,16.87896884,15.05810563,16.5085473,17.0501848,0,0,14.29047062,15.31283759,0,12.68841021,16.57077808,20.55041267,14.9918692,14.70826913,18.09766776,15.91749509,15.96602866,17.54636114,15.90718366,13.79156453,0,0,17.81191801,0,2.74012924768817,-2.41506395659379
MEP,A1P1MEP-E10_a1p1,0,0,0,0,0,16.16615579,15.11279033,0,0,0,0,14.27896246,0,0,0,0,17.72020999,16.0429528,18.46340194,0,17.7673979,17.62408572,18.76551411,0,0,16.63843895,0,0,19.64410809,0,0,14.62583163,0,0,18.3055858,0,0,0,15.88893168,16.73577136,0,14.58094304,16.60459947,0,15.15484628,15.09289424,0,14.74648787,15.54174295,17.46138562,16.07650427,15.72009228,0,0,0,17.1104646,-2.51927383062168,-1.21782895779894
MEP,A1P1MEP-E11_a1p1,13.15435029,20.54766222,0,15.65427909,0,15.39476152,16.58051065,13.80422005,16.28875284,11.88266633,0,16.47456717,17.45620292,0,12.76887572,0,15.89724856,14.11246746,20.26190136,15.06207844,17.05102437,16.64350781,15.96217527,16.11265307,15.16900381,0,16.45753733,14.73318879,19.0946454,17.18393009,14.60055321,16.8907061,15.57274941,0,16.42092247,17.32505139,15.41193202,0,13.87890308,16.31492975,0,13.36137569,17.02241608,20.7288749,0,14.07448155,14.82664401,0,16.8972542,17.07208387,15.2472875,12.99114902,17.26654544,16.12964663,18.84574595,0,5.23535470101043,-1.22506766148995
MEP,A1P1MEP-E12_a1p1,0,0,0,18.9728295,21.14464598,19.40823392,17.39030001,0,21.1162387,0,20.30957455,16.92379804,0,0,18.58343541,20.62734826,0,18.88811588,19.44386275,0,20.31877254,0,20.56876617,0,19.2461887,19.79869726,0,22.94994742,0,22.42818723,0,19.65366307,20.78031533,0,21.59773345,0,0,0,17.76370776,20.25500776,21.33235354,18.07811368,22.24182331,23.37101977,0,19.10517506,0,18.83399823,21.44487578,21.35439633,0,15.75419158,0,0,0,0,-1.31761457142584,-5.13882738511924
MEP,A1P1MEP-E2_a1p1,0,0,0,0,0,0,15.8729793,0,0,0,17.78761461,16.06276169,0,0,16.58531502,18.06676708,0,16.97760203,20.37372517,0,0,0,0,0,0,16.57875692,17.64792515,0,0,0,0,0,0,0,0,0,0,0,17.67257583,0,0,14.51329856,0,19.95805648,0,16.84372932,0,0,0,0,0,17.76231506,0,0,0,0,-4.24852093365175,2.22111498318733
MEP,A1P1MEP-E3_a1p1,0,0,0,17.93802966,18.05800448,17.46945794,15.83032685,0,19.76772638,0,18.52148958,13.78149287,17.68543258,0,0,0,17.97814921,16.68451118,19.0543961,0,15.49968193,15.44435894,18.40464993,0,17.67973435,15.36827306,14.83807913,0,22.29631419,16.51248039,0,17.6923432,17.76024011,15.58916675,18.52699474,20.66950257,0,16.26121113,15.51753042,20.25897609,0,14.79932144,17.71593255,0,0,16.04850504,0,16.77421116,16.62051616,0,20.29190203,14.6949965,0,0,0,0,-2.45841134163628,-3.18222145630712
MEP,A1P1MEP-E4_a1p1,14.63632277,0,0,17.37230545,0,16.37517512,16.38928979,14.69956482,17.6637499,12.96306628,18.12181624,17.85879674,0,0,13.61244144,0,18.69846958,14.87524384,20.39324753,15.31665374,16.43270566,18.25731976,16.68192996,15.46033227,17.05935372,16.49512149,16.23500208,17.0598914,20.69008106,17.88469595,15.48891879,16.81496626,16.92813766,0,16.59227357,18.26248345,16.8017411,0,15.44299801,16.38778434,0,14.34988937,17.63431876,19.4376281,0,15.15261578,0,16.01319558,0,18.07657851,16.44534671,14.33516213,0,18.35155879,0,0,4.78656022587823,-1.77750381212307
MEP,A1P1MEP-E5_a1p1,0,0,0,18.14442911,19.53110415,16.67592546,15.38871208,0,0,0,20.39838794,16.08096497,0,0,18.17874399,0,18.19460129,0,19.65490565,0,18.35723731,16.60765967,0,0,0,15.57021641,0,0,19.34971541,0,0,0,16.22117515,0,18.85608646,18.34740435,0,18.07601345,15.78567456,17.11413811,0,14.48501448,18.50547319,0,0,15.476548,0,15.86252726,16.6060913,0,18.3149687,15.74086055,0,0,0,0,-2.60215870214938,-0.111776084589472
MEP,A1P1MEP-E6_a1p1,0,0,17.53028533,0,0,18.75375399,16.4090757,0,19.6999084,0,0,14.43891612,0,0,16.71477209,0,0,16.15743745,21.09310702,0,18.22280351,16.86079156,0,0,0,14.16177967,12.37072535,0,0,18.40734352,0,0,17.99916738,0,0,25.996489,0,17.89579839,18.08050774,18.40141401,18.45412808,15.18710305,17.37311297,0,0,16.26616459,0,16.20740273,0,16.9625125,0,14.55119481,0,0,0,0,-2.88508469118475,-0.964329263439257
MEP,A1P1MEP-E7_a1p1,0,0,15.93352434,0,0,0,16.70554684,0,0,0,18.10995982,13.85623571,16.50104439,0,17.19390721,17.00681049,17.17266911,15.88531007,0,0,15.31081163,0,18.21119199,0,0,15.11398304,16.87487835,15.84362089,0,22.07086926,0,15.10265925,16.06386682,15.55549958,18.12908775,0,0,0,15.17315414,15.56359045,0,15.84901747,0,0,0,14.9637473,0,16.69762587,15.0570207,0,0,13.59965221,15.38763747,0,21.44974745,0,-2.25182896837582,0.266825142317551
MEP,A1P1MEP-E8_a1p1,0,0,16.62157732,16.59308962,17.95144041,16.65775256,15.77803563,13.45368885,0,15.34916242,17.68154486,13.34743039,0,14.51965161,16.08899083,16.7774644,16.72613135,14.31235168,15.78561713,0,14.57739904,15.35328191,16.857644,0,14.60974132,13.56439642,13.34893527,0,17.10270246,16.4228372,0,15.55543937,16.44622966,14.87201757,15.94087773,15.60759656,0,0,15.5872501,14.19927016,16.1566248,15.25364566,15.45567603,19.72459384,14.62545088,14.76551376,16.3483968,14.84067704,12.06077764,15.44701757,17.79685563,12.11141723,0,0,0,0,-0.695891403141349,-2.75873894590398
MEP,A1P1MEP-E9_a1p1,0,20.60001248,0,0,0,17.43767531,17.67643911,0,0,0,0,16.56304788,17.62390448,0,0,17.35501282,0,15.38873635,0,0,17.37734004,17.91151096,0,0,0,0,15.67975872,16.91031577,0,17.03499733,0,20.23505404,17.87869411,0,0,0,0,0,17.80844745,17.45680822,18.0585773,17.22543529,0,0,0,17.3583668,0,17.75812289,0,17.83855073,0,14.38385219,0,0,0,0,-3.12430296013416,-0.411185959969905
MEP,A1P1MEP-F1_a1p1,0,0,0,25.98783906,18.21184678,17.71990276,16.59453196,0,0,0,18.84115171,14.24402262,0,0,18.03315755,0,17.9694592,16.0813019,19.52338534,0,16.52688294,17.68707526,17.89879989,0,0,14.48823173,17.59697706,0,20.42887345,0,0,0,17.95240657,15.9290793,18.75324092,17.53499649,0,17.74232585,16.93015705,16.12492009,0,14.84092079,16.75168564,0,0,15.19358586,16.60261882,14.87963275,19.17007253,17.78736403,0,15.06976054,0,0,0,0,-2.7689967761357,-3.30178507872539
MEP,A1P1MEP-F10_a1p1,0,0,0,15.53281672,16.54967938,15.98940131,15.01463187,0,18.84412697,16.78432208,0,14.22109609,0,0,15.74790411,0,16.94792845,14.34154004,17.73772428,0,16.84960099,16.86782105,17.61434653,0,17.11437402,14.97588612,17.74679301,0,0,0,0,14.74425442,16.43248745,13.98286686,17.33251747,18.54783995,0,16.90101439,14.55190747,15.69072293,0,14.12926687,17.29618486,0,0,14.57779226,16.52346653,17.537284,15.85816939,17.70432588,16.79532083,14.2942577,17.3220889,0,0,0,-1.06652063130653,-2.44833378629497
MEP,A1P1MEP-F11_a1p1,0,0,0,0,18.14609795,16.84662007,15.34169809,0,0,0,19.96646088,14.28521535,17.884773,0,15.65055628,18.08005374,18.21085066,15.12595869,21.3751115,0,16.77739866,0,18.12434359,0,0,14.06815396,14.55130815,0,21.42446506,18.44382838,0,15.62708494,15.84341615,0,0,18.81786511,0,0,17.86073297,14.9553666,18.29678836,14.1625088,16.79693798,0,17.76293008,14.92037158,17.18124216,16.99759095,17.0552184,18.17825232,0,13.83789894,0,0,0,0,-2.888702745783,-3.29602486797824
MEP,A1P1MEP-F12_a1p1,0,0,0,0,20.69480428,15.47535408,15.07773885,0,18.15438438,0,0,15.93503541,0,0,18.1881148,0,0,16.18643356,0,0,0,16.89722771,0,0,17.54317331,15.14030323,18.02099661,0,21.48862056,17.44479825,0,17.66065268,15.43690998,15.86208566,0,0,0,0,16.01207343,16.5994556,0,15.58677272,19.64886624,0,0,16.03243825,14.71370417,14.97475286,15.78383438,0,17.97574383,15.71046526,0,0,0,0,-2.59598603450705,-1.45339999981379
MEP,A1P1MEP-F2_a1p1,12.62779023,20.90606957,0,15.17768677,0,14.28855691,13.53092726,13.87242596,0,12.2357425,0,16.62424841,0,0,14.06238797,16.1707841,0,13.26934859,19.00492151,14.70059806,14.23779303,11.33928663,16.7814876,12.52843223,16.64199443,0,0,15.73933222,0,14.8388617,14.84220404,13.30321842,14.22046482,13.33175754,16.6566453,15.7368554,0,0,14.35854801,14.57054287,0,13.0191338,0,19.19096073,16.98913625,13.59520659,12.45010181,0,0,0,15.62203173,12.53898894,19.26689095,15.43219482,0,0,2.66001099840363,0.337659654040576
MEP,A1P1MEP-F3_a1p1,0,20.57063047,0,17.83831896,18.41755842,17.19552266,14.72572942,0,19.95455726,0,0,13.9087129,0,0,18.23337091,17.22151095,0,15.21047591,21.5874168,0,16.04655103,0,19.55252255,0,0,0,13.9633761,0,19.71944968,18.13004169,0,15.62514065,16.46709882,0,19.5574143,17.97784656,0,17.81034005,16.04191999,15.47697836,0,14.63920512,17.36729745,20.8195637,16.13340815,14.28027827,17.30007124,15.64115774,0,0,18.03672952,14.85509954,0,0,0,17.55325764,-2.05387827457444,-2.95984266023941
MEP,A1P1MEP-F4_a1p1,0,0,0,17.68666926,19.31548647,16.78787751,16.72956398,0,0,17.44021432,0,12.92649783,0,0,17.61203964,18.11938383,0,16.61129418,20.4983774,0,16.53712876,18.14416064,17.09454974,0,17.43176844,15.849257,13.2686176,0,0,0,0,0,17.46669093,0,18.45830069,17.55617661,0,0,16.19525974,16.13190552,0,14.97974886,0,20.89577492,0,15.27918251,16.76859857,14.9540399,15.41854723,0,16.23291965,14.60354042,0,0,19.75986975,0,-2.24723311914511,-1.37287387501446
MEP,A1P1MEP-F5_a1p1,0,0,0,0,19.46975187,0,16.37478521,0,0,0,26.91561635,13.81540512,0,0,18.07137174,0,0,14.52754553,21.2799444,0,17.14886825,0,17.88008844,0,17.37595833,0,16.92571761,0,0,17.51332777,0,16.0161123,0,0,0,18.12666354,0,0,16.44869536,16.13385643,17.9560735,17.19459268,0,0,0,16.58631305,0,17.2085383,15.59776966,0,0,14.65681266,0,17.65145123,0,0,-3.51083003610375,-0.477137686802151
MEP,A1P1MEP-F6_a1p1,13.47891536,0,0,17.63866949,0,14.17751809,15.98083381,13.10381928,17.74047829,12.80933297,18.33546434,15.06735619,17.19886585,0,13.0272744,0,17.00214329,13.96336664,18.82637353,13.55442303,14.72428992,16.73552864,16.23247467,16.38876336,15.18062084,14.14116283,16.8424895,0,17.78097863,15.96543875,13.77201002,13.74696208,14.1083091,14.11148124,15.8348486,16.10612736,16.34928357,0,14.10715673,14.04556416,0,12.66318287,15.68974557,0,16.38615031,14.56054211,16.66758424,16.81261508,0,16.22197029,14.38153639,14.3237725,0,15.63031512,0,0,4.70269240805395,-1.52538281630363
MEP,A1P1MEP-F7_a1p1,0,0,0,0,18.85009941,18.33694549,16.34147741,0,0,0,15.56282478,14.51289221,0,0,15.82106158,18.67776827,18.07622477,15.26562811,0,17.44230053,16.35170786,16.25568751,17.48357368,0,17.52861133,16.34955611,14.5519607,0,0,16.61596066,15.74387329,15.76245954,16.87253906,14.26648819,0,19.07252933,0,0,15.71790798,18.27356758,0,14.66630203,16.21911779,20.66459788,17.37781646,14.69882464,15.56606128,0,16.13808907,17.62028309,16.90588963,14.21193159,0,0,0,0,-0.374337338403889,-2.54741910222386
MEP,A1P1MEP-F8_a1p1,0,0,0,17.5905278,17.95740778,16.08257678,14.95502391,0,0,0,18.35456661,14.62493875,16.34625352,0,15.72757695,0,19.9761248,14.40821046,18.63641537,0,18.14892306,16.72247661,0,0,17.18938752,16.13797449,16.82577249,0,17.82282232,16.96020621,0,16.48584106,16.46384138,0,18.16963831,18.81235384,0,17.28102745,16.5643806,15.62124551,0,14.36255848,17.67062461,0,0,15.77799113,17.26100494,16.57798672,16.90908597,0,16.34078623,14.14112309,0,0,0,16.90600413,-2.62281024828822,-2.97278707426495
MEP,A1P1MEP-F9_a1p1,0,0,0,0,17.61022411,17.35414052,14.88297186,0,18.08812101,15.97597083,16.40293141,14.97106935,0,0,16.39560617,0,0,14.44062016,17.41840472,17.37156526,16.84417591,16.7189281,17.18329044,0,16.17649232,0,14.9961861,16.87736764,0,17.45242077,16.24354597,15.63223861,15.05853793,15.49388955,16.91059478,0,0,0,15.55394147,14.85225293,17.93623866,13.5622266,18.10628053,20.05859468,16.58745966,14.64198844,15.21613775,0,16.99095845,0,17.75646403,13.42988639,0,16.78334327,20.96944651,0,0.869261041037944,-1.97884705004426
MEP,A1P1MEP-G1_a1p1,0,0,0,23.60611719,23.6142168,0,22.6907519,0,24.54627428,0,25.02378038,23.17057037,0,0,23.79316323,24.08080465,0,21.52838414,21.66404214,0,22.55068408,0,23.54381726,0,23.76147152,0,0,0,0,25.03372597,0,26.13931661,22.63085601,23.48702412,23.21530373,0,0,22.95781302,24.42553061,22.82218124,27.50033097,20.90508487,25.65256616,0,25.37655716,22.46057769,24.74826161,0,0,0,24.30040836,20.09923543,0,0,0,0,-1.06382400129557,-7.98406316263612
MEP,A1P1MEP-G10_a1p1,0,0,0,0,0,0,15.97142583,0,0,11.42082602,14.97886879,16.46940669,0,14.454212,15.98712388,17.94158628,0,15.89807073,16.21695096,0,14.92096399,14.50370045,16.94422845,0,15.65635335,15.30654973,0,16.7235904,19.12070264,16.38597715,14.93802824,16.71397863,14.92547635,14.87968133,18.38311639,16.81784148,0,0,14.83314226,16.52352853,0,16.89113576,18.2414677,0,13.51312755,15.35773733,12.38270336,17.81389729,16.95184786,0,17.6049619,12.96675494,0,0,0,14.89429047,-1.31540287593712,-2.85151534105849
MEP,A1P1MEP-G11_a1p1,0,0,0,16.87356005,18.9823721,16.4753766,15.58269335,0,0,16.34828577,0,13.90005879,17.59765077,0,0,18.07499417,0,15.65358891,17.46274391,0,16.62727137,17.69549385,19.03939621,0,17.81053782,14.28871154,0,0,19.0604155,0,0,15.22309247,0,15.98754414,17.84876159,19.28839744,0,0,18.49102373,15.05271924,18.00672805,15.58929126,16.82617761,0,0,15.51240049,17.32164348,15.28581826,17.00452219,17.70196685,0,14.79353968,0,0,0,0,-2.50577978457669,-2.54781198946195
MEP,A1P1MEP-G12_a1p1,0,0,0,19.32395712,24.53507659,0,20.45198792,0,0,0,19.44496754,16.22441548,0,0,20.61475568,0,0,0,16.88048011,0,19.27688689,20.56477858,21.32258597,0,0,17.96192212,0,0,26.83800247,23.72770179,0,0,19.20103119,18.55490167,0,21.53744844,0,0,20.81529584,20.76593033,21.72891474,18.3181009,22.54523203,22.90246136,22.16990428,20.24438492,19.70410124,17.04025657,0,22.25216068,0,16.70067683,0,20.68659446,0,19.28357991,-2.05169233815051,-4.11772631734895
MEP,A1P1MEP-G2_a1p1,0,0,0,17.40940672,0,18.10320593,15.0352022,0,0,16.61020782,17.61478181,15.36459657,0,0,17.68584896,0,17.65498292,14.70490618,17.33357488,0,16.79946561,0,0,0,17.16234645,15.88632991,14.03638029,0,18.80664789,0,16.34464788,15.00376022,15.12168166,0,0,18.40461601,0,0,16.4717425,17.54865012,0,13.91019155,16.88315434,20.36107936,16.64304958,17.18254849,16.2617518,15.47024981,14.96692593,17.45347095,16.02785675,13.78369872,0,0,0,0,-0.423621278618251,-2.14786688005388
MEP,A1P1MEP-G3_a1p1,0,0,0,0,17.58568924,0,15.32041495,0,0,0,0,14.07490971,0,0,0,15.81059684,0,14.76593911,17.99899633,0,19.32552568,0,17.62554425,0,16.32192843,0,13.38536784,0,0,16.68482106,0,17.53100497,16.73245519,0,16.91862258,16.23934172,0,0,15.70467949,16.49292898,0,13.76590727,16.97691865,20.03195824,17.61733504,14.33351774,0,17.55343015,0,17.50306266,0,14.32919584,0,0,0,0,-2.82214221347064,-1.21201341645441
MEP,A1P1MEP-G4_a1p1,0,0,0,0,18.85518869,16.7715671,15.42714976,0,17.48282615,0,17.56207906,13.42814752,0,0,15.62994265,0,16.68861135,14.67666127,17.85971388,0,15.69753617,17.01339714,17.52664234,0,0,13.43003337,14.84483992,0,20.55875552,15.55426837,0,14.49880829,0,14.19310825,16.55640243,0,0,0,15.30496413,13.39854838,0,14.52979353,16.7095266,20.40980718,18.67269605,14.15772243,0,14.75990246,15.31760477,0,15.14529951,13.48719535,0,17.22785225,0,0,-1.78315883739878,-1.53674199933003
MEP,A1P1MEP-G5_a1p1,0,0,0,0,22.73830529,0,18.81445616,0,0,0,22.06071379,18.31963747,0,0,20.83683039,0,20.40579786,19.30566886,18.00451361,0,19.92522116,0,23.59474197,0,19.80801124,18.28528376,20.15816028,22.34102005,0,0,0,18.97759762,20.97531422,17.95041958,0,21.921501,0,21.32478566,18.90987757,21.48041887,0,18.26467402,0,23.329003,0,19.05171208,0,0,21.79023504,21.90862687,21.0380455,17.13468124,0,0,23.88378208,19.83634801,-1.43323959199298,-4.14914225467361
MEP,A1P1MEP-G6_a1p1,0,0,0,0,18.79660709,17.05487621,17.64383355,0,0,0,20.32932166,14.78403462,0,0,18.14108308,18.1718449,17.46834855,16.18254663,18.39316076,0,17.5437214,16.74960129,20.70789347,0,17.65778222,16.61885244,16.24871516,0,20.81392158,18.23152145,0,16.65998233,18.07053442,0,17.98916595,18.6465255,0,0,17.92547526,14.60361878,22.12122366,18.01618941,26.44762868,0,0,18.53239485,16.97613454,15.70863493,0,18.09203692,0,14.27293507,0,0,0,17.70410845,-2.79593086128683,-4.85615864883011
MEP,A1P1MEP-G7_a1p1,0,0,0,15.89461227,17.31298374,16.58605665,15.4281889,0,0,16.80160171,18.44542158,15.35089749,17.40693858,0,16.02358876,15.73309331,17.64005043,14.84833178,17.2081506,0,16.42340444,0,17.69836182,0,0,16.09614587,14.90704795,17.27756852,21.38437739,15.98134458,0,14.90513373,15.80970746,14.67717858,17.24792125,24.66137267,0,14.97762877,15.55460965,16.76909491,0,16.1455474,17.47797789,19.86904749,16.88935978,16.03467216,0,15.20782324,0,0,0,13.50792274,16.99394248,0,0,14.18294728,-1.04416319559662,-3.24399544292389
MEP,A1P1MEP-G8_a1p1,0,0,0,17.32750772,0,0,18.42155246,0,0,0,17.67519139,18.93878622,0,0,16.05514906,17.94749649,0,15.74166387,19.6529454,15.27432912,16.98965165,0,0,0,0,0,0,0,20.33301008,17.77768031,0,13.08988521,15.610784,15.69690326,0,0,0,0,16.27669644,17.37696101,0,15.08783472,19.1570692,0,16.21826052,15.13321725,20.21976031,16.40599196,0,16.9377338,15.04543854,13.12707968,0,0,0,16.55727706,-2.11168343217502,-1.58829910939109
MEP,A1P1MEP-G9_a1p1,0,0,0,0,19.17468862,16.66555579,14.96017151,0,0,0,0,14.36711811,0,0,16.83932585,17.89736095,17.00697526,14.045021,18.99064922,0,16.94678298,16.61124797,18.49647557,0,17.3947966,15.82894705,0,0,0,17.05108493,17.14552971,14.46254123,17.47273976,0,17.54008628,18.1628962,0,0,15.82516913,15.65516102,16.22448662,14.77699269,17.57808254,0,18.11072555,15.61061215,17.44220314,16.64205385,15.89475877,0,16.83757611,13.08080502,17.19160391,0,0,0,-0.841358080673403,-2.34898542115104
MEP,A1P1MEP-H1_a1p1,0,0,0,0,0,0,0,0,0,0,0,26.14217682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1722756,0,0,0,0,0,0,0,26.78069476,0,33.48921944,0,0,0,0,-3.64855446241735,5.78335118080374
MEP,A1P1MEP-H10_a1p1,0,0,21.89800648,0,22.9167346,19.74393495,20.43281227,0,0,0,0,17.40449295,23.41906452,0,22.03212448,0,0,19.43733392,21.37181292,0,19.51981916,0,22.08180633,0,20.83942152,20.52307351,0,0,0,21.60081038,0,22.90207981,21.97596746,19.57351434,22.46313109,0,0,21.12239205,18.96577282,19.21538816,0,19.06650088,0,0,0,21.53942409,0,19.55671134,0,0,0,17.25691848,22.82695433,0,0,0,-1.37102818798645,-5.01727545569524
MEP,A1P1MEP-H11_a1p1,0,0,0,22.36651976,24.63961606,21.83222736,19.37691166,0,0,22.77930782,23.70586112,18.46914713,0,0,20.79406037,20.69529489,22.39758486,21.22986583,18.5397503,0,21.41076379,22.67153723,23.3573345,0,21.71788161,21.92274582,22.73869454,0,0,0,0,20.76808788,22.15363062,20.63427978,21.84147105,0,0,0,19.57786869,21.01679734,23.30319725,18.77824413,23.02158661,0,23.03201671,20.80451085,22.59387028,22.28942788,22.97715616,0,22.03523913,19.07370444,22.24811198,22.49090407,0,22.16383525,-0.484958470365444,-8.66808592474806
MEP,A1P1MEP-H12_a1p1,0,0,0,0,27.68019292,23.08793113,23.99727837,0,0,0,21.93406115,21.09649961,0,0,23.6533703,0,0,22.48709831,19.36460879,0,22.70217672,0,24.87790142,0,23.25507327,22.53200172,0,0,0,24.92812226,0,22.7131536,21.16454384,20.57329857,25.03025498,25.31858383,0,23.85157135,22.8699732,23.6713371,22.67469048,22.74027485,0,0,23.01601708,21.24586385,21.65198367,21.97473156,0,23.65567677,23.19198659,20.28192194,0,0,0,22.1881021,-1.50610760687327,-8.68846007492789
MEP,A1P1MEP-H2_a1p1,0,0,0,23.88030629,0,22.11217571,24.20834192,0,24.99432175,23.53273209,26.16921664,19.7743798,0,0,24.29020268,23.75626075,0,21.25807324,20.20692949,0,22.58966762,0,0,0,23.42164182,23.73532118,0,0,0,0,0,24.58130457,0,21.32351629,0,26.71925472,0,0,22.52675324,23.18284016,25.7049147,0,0,0,0,21.71976942,0,20.70742842,0,0,0,20.05508257,22.66958092,0,0,0,-1.39567691281197,-5.10073840265221
MEP,A1P1MEP-H3_a1p1,19.90386857,0,0,22.69856693,0,20.26157302,23.06859383,20.38971114,22.87111677,20.0117631,22.64117213,22.88603049,24.5228709,0,19.26970465,0,22.73608534,21.84041537,0,22.13810779,20.73542932,23.61479705,23.66590806,22.84108367,21.8321219,20.08426407,0,0,0,25.9572477,21.06903385,0,0,22.54663725,23.68097018,24.246537,0,0,19.98297431,23.088846,0,20.43098203,0,26.2594845,24.21850601,20.55382038,23.78716639,0,24.81813358,0,22.16269375,20.22944431,22.40253631,21.67270911,0,0,8.37661259813334,-5.50955143475319
MEP,A1P1MEP-H4_a1p1,0,0,0,22.5838598,25.05929172,24.78069732,23.3660703,0,0,0,23.09322413,19.88026775,0,0,22.99991018,22.41750823,0,21.49466139,22.16809777,0,23.61269551,0,0,0,24.36071872,20.69303719,0,0,0,24.82326515,0,23.03774019,0,21.53788972,0,23.31119368,0,23.16499198,21.53127543,21.52803243,0,0,0,0,0,22.30597093,21.54588348,21.54172151,23.84521243,23.85979655,0,19.24234628,0,0,0,0,-2.24273911277911,-5.84148022590388
MEP,A1P1MEP-H5_a1p1,0,0,0,0,0,25.25156817,25.37851646,0,0,0,0,22.87858538,0,0,24.05089838,25.70480367,0,23.67629016,25.07061439,0,24.30488059,0,26.17372987,0,0,0,0,0,0,26.86515545,0,26.0448952,0,23.90708419,26.59752759,0,0,24.46012614,22.73854678,25.39623334,0,0,0,0,0,24.83929964,0,24.86904842,26.21463335,26.19427871,0,23.2088276,0,0,0,0,-2.35967109798269,-6.67540764221849
MEP,A1P1MEP-H6_a1p1,17.59916903,22.45195448,0,19.57995543,0,18.57365337,0,18.36460343,21.85105895,19.23649487,23.33283203,20.39766927,22.59561999,0,17.8085699,22.3042874,20.75643459,19.28628485,22.31739939,18.43783378,20.66420176,23.43868519,21.22163757,21.47087287,19.5563116,21.26037992,0,0,25.8861412,21.67841931,19.34780687,0,20.02129577,21.16805995,22.67231457,20.79776014,21.4927628,0,18.40999859,20.5465596,22.7047159,16.55830887,21.8222018,23.98488655,0,20.23635302,22.09866843,18.59855702,21.85052621,21.53744908,21.55704863,18.53714487,21.54305486,19.8562367,30.88996845,0,7.64284925115237,-4.93691971653927
MEP,A1P1MEP-H7_a1p1,17.15227803,20.99484868,20.87661333,17.8791937,0,18.54648987,0,17.96998274,22.44515885,20.22434934,0,20.01015959,0,0,15.93484923,0,19.73139886,18.99209717,0,19.11642458,20.26669951,0,20.48951517,18.93743353,18.05831192,0,0,0,0,24.11153138,18.35732993,20.3749882,16.69767002,19.32228704,20.02195069,19.42360154,19.79582094,0,17.52144282,21.11783097,0,17.56200791,0,25.46602712,0,19.11040569,22.25847225,0,0,19.18230225,20.75068018,18.54656588,0,18.98583081,21.33086303,0,9.3486039115793,-1.65340843790541
MEP,A1P1MEP-H8_a1p1,21.78033014,0,0,0,0,25.55484142,24.55611272,24.36103522,0,25.14098104,0,25.46577634,0,0,22.42845756,0,26.04124133,26.69544429,23.65215176,25.77221054,25.97777147,0,26.64317966,25.29696181,23.45844646,0,22.19119083,0,0,25.98051879,23.01979409,26.69353891,0,23.22011304,26.52510343,0,25.20225534,0,23.1277895,24.43118364,0,23.63577645,0,27.16085044,0,25.90413704,0,23.43924015,0,0,0,22.08558256,0,24.2881673,0,0,5.97404072697336,-7.18422203297621
MEP,A1P1MEP-H9_a1p1,0,0,0,0,0,0,24.02479166,0,25.42869145,0,0,27.12752493,0,0,0,0,0,0,23.0175507,0,25.80406619,0,0,0,0,0,0,0,0,0,0,24.08887399,0,0,0,0,0,0,24.66600202,25.04241914,0,0,0,0,0,0,0,23.55416032,0,0,23.86800455,24.13129134,0,0,0,0,-2.7386473606664,0.102390680878562
